session,source,encounter,distance_bin,distance_bin_start_cm,distance_bin_stop_cm,channel,exit_minus_entry_kohm
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S24,-0.00018465518951416016
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S25,-0.00014346837997436523
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S26,-0.000601649284362793
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S27,0.001305699348449707
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S28,-0.00033909082412719727
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S29,-0.000408172607421875
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S30,-3.4928321838378906e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S31,0.00036716461181640625
inverted-caret-lavender-left-mint-right-run01,mint,6,0,0.0,1.0,S32,-8.45491886138916e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S1,-0.010235786437988281
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S2,-0.00994420051574707
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S3,8.797645568847656e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S4,-0.006121277809143066
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S5,-0.0010306835174560547
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S6,2.9206275939941406e-06
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S7,-0.0025429725646972656
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S8,-0.00091552734375
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S9,-0.0019261837005615234
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S10,-9.918212890625e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S11,-0.0007257461547851562
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S12,-0.0009273290634155273
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S13,-0.0009325742721557617
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S14,-0.0007382631301879883
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S15,-2.7418136596679688e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S16,-0.00024813413619995117
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S17,-0.002571582794189453
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S18,-0.0010118484497070312
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S19,0.00020575523376464844
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S20,-0.0014548301696777344
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S21,-0.00047141313552856445
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S22,-0.00044268369674682617
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S23,-0.002355813980102539
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S24,-0.0009053945541381836
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S25,-0.0006089210510253906
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S26,-0.003047347068786621
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S27,-0.0006852149963378906
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S28,-0.0017615556716918945
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S29,-0.0021294355392456055
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S30,-0.00016319751739501953
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S31,-0.002887725830078125
inverted-caret-lavender-left-mint-right-run01,mint,6,2,2.0,3.0,S32,-0.0002497434616088867
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S1,-0.010426998138427734
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S2,-0.010868549346923828
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S3,0.0019145011901855469
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S4,-0.007793784141540527
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S5,-0.0010728836059570312
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S6,1.2099742889404297e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S7,0.0004966259002685547
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S8,-0.0011726617813110352
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S9,-0.0020084381103515625
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S10,-0.00010132789611816406
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S11,0.000522613525390625
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S12,-0.001204371452331543
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S13,-0.001195073127746582
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S14,-0.0008807182312011719
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S15,0.0002627372741699219
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S16,-0.0003553032875061035
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S17,-0.0034526586532592773
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S18,-0.0013516545295715332
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S19,-0.002290487289428711
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S20,-0.0016039609909057617
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S21,-0.0005243420600891113
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S22,-0.0004430413246154785
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S23,-0.0002989768981933594
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S24,-0.0010344982147216797
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S25,-0.0005414485931396484
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S26,-0.0025254487991333008
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S27,-0.00022935867309570312
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S28,-0.0018587112426757812
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S29,-0.002370119094848633
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S30,-0.0001671314239501953
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S31,2.7418136596679688e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,5,5.0,6.0,S32,-0.00023669004440307617
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S1,-0.026918649673461914
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S2,-0.02480292320251465
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S3,0.001964092254638672
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S4,-0.012864470481872559
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S5,-0.0014505386352539062
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S6,4.842877388000488e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S7,0.0022373199462890625
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S8,-0.0015295743942260742
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S9,-0.004067182540893555
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S10,-4.4226646423339844e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S11,0.0027942657470703125
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S12,-0.0018007159233093262
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S13,-0.001838088035583496
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S14,-0.0015488266944885254
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S15,0.0032875537872314453
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S16,-0.0004971027374267578
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S17,-0.0045784711837768555
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S18,-0.0019292235374450684
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S19,0.0006456375122070312
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S20,-0.0029164552688598633
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S21,-0.0009600520133972168
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S22,-0.0011000633239746094
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S23,2.5272369384765625e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S24,-0.0026105642318725586
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S25,-0.0016527175903320312
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S26,-0.007985711097717285
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S27,0.0003082752227783203
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S28,-0.003699064254760742
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S29,-0.004401445388793945
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S30,-0.0003705024719238281
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S31,-0.00206756591796875
inverted-caret-lavender-left-mint-right-run01,mint,6,6,6.0,7.0,S32,-0.001071929931640625
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S1,-0.010604143142700195
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S2,-0.010814666748046875
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S3,-0.00045418739318847656
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S4,-0.007207512855529785
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S5,-0.0012909173965454102
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S6,2.7418136596679688e-06
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S7,-7.152557373046875e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S8,-0.0010325908660888672
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S9,-0.0018537044525146484
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S10,-9.655952453613281e-05
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S11,-0.0008893013000488281
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S12,-0.0010791420936584473
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S13,-0.0011777877807617188
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S14,-0.0008223652839660645
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S15,-0.002652406692504883
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S16,-0.0003018975257873535
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S17,-0.0031648874282836914
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S18,-0.0012393593788146973
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S19,-0.0001800060272216797
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S20,-0.0016652345657348633
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S21,-0.0005662441253662109
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S22,-0.0005418658256530762
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S23,0.0019409656524658203
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S24,-0.0007457733154296875
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S25,-0.0007600784301757812
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S26,-0.003291010856628418
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S27,0.0002372264862060547
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S28,-0.002236604690551758
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S29,-0.0024634599685668945
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S30,-0.00021690130233764648
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S31,-0.0009057521820068359
inverted-caret-lavender-left-mint-right-run01,mint,6,7,7.0,8.0,S32,-0.00039505958557128906
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S1,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S2,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S3,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S4,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S5,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S6,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S7,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S8,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S9,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S10,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S11,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S12,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S13,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S14,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S15,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S16,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S17,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S18,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S19,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S20,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S21,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S22,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S23,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S24,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S25,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S26,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S27,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S28,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S29,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S30,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S31,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,0,0.0,1.0,S32,0.0
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S1,-0.006793379783630371
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S2,-0.007449746131896973
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S3,0.002593398094177246
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S4,-0.004848837852478027
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S5,-0.0010259151458740234
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S6,-1.952052116394043e-06
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S7,0.0017875432968139648
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S8,-0.0007939338684082031
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S9,-0.0012301206588745117
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S10,-7.671117782592773e-05
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S11,0.00032258033752441406
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S12,-0.0007234811782836914
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S13,-0.0007188320159912109
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S14,-0.0005454719066619873
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S15,0.0013163089752197266
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S16,-0.0002187490463256836
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S17,-0.002346336841583252
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S18,-0.0010032951831817627
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S19,0.0013608932495117188
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S20,-0.0010093450546264648
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S21,-0.0003699362277984619
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S22,-0.00020697712898254395
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S23,0.0006775856018066406
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S24,0.00010055303573608398
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S25,-0.00016355514526367188
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S26,-0.001164555549621582
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S27,-9.834766387939453e-05
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S28,-0.001389920711517334
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S29,-0.001628577709197998
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S30,-0.00011104345321655273
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S31,-0.0005514621734619141
inverted-caret-lavender-left-mint-right-run01,mint,7,1,1.0,2.0,S32,-2.5153160095214844e-05
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S1,-0.007411003112792969
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S2,-0.007783412933349609
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S3,0.00010824203491210938
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S4,-0.004895687103271484
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S5,-0.0010277628898620605
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S6,-3.007054328918457e-05
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S7,-0.0003094673156738281
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S8,-0.0009561777114868164
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S9,-0.0013278722763061523
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S10,-5.441904067993164e-05
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S11,-0.0021065473556518555
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S12,-0.000768810510635376
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S13,-0.000751197338104248
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S14,-0.0005719661712646484
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S15,-0.0014389753341674805
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S16,-0.00024247169494628906
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S17,-0.002708733081817627
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S18,-0.0011135637760162354
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S19,-0.002428293228149414
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S20,-0.0012804865837097168
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S21,-0.0005138516426086426
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S22,-0.0004654526710510254
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S23,-0.0028210878372192383
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S24,-0.0008270740509033203
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S25,-0.0006618499755859375
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S26,-0.0036767125129699707
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S27,-0.0019434690475463867
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S28,-0.002628028392791748
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S29,-0.0028492212295532227
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S30,-0.00023192167282104492
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S31,-0.003193378448486328
inverted-caret-lavender-left-mint-right-run01,mint,7,5,5.0,6.0,S32,-0.000627368688583374
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S1,-0.006619691848754883
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S2,-0.006783723831176758
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S3,-0.001708984375
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S4,-0.00494539737701416
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S5,-0.0010418891906738281
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S6,2.0012259483337402e-05
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S7,-0.0014380216598510742
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S8,-0.001013636589050293
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S9,-0.00140303373336792
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S10,-9.72747802734375e-05
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S11,-0.001755356788635254
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S12,-0.0008538365364074707
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S13,-0.000865638256072998
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S14,-0.0006615817546844482
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S15,-0.0004405975341796875
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S16,-0.00025919079780578613
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S17,-0.002682507038116455
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S18,-0.0011650621891021729
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S19,0.0010832548141479492
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S20,-0.0014421343803405762
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S21,-0.0005641281604766846
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S22,-0.0005559623241424561
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S23,-0.001351475715637207
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S24,-0.0011487007141113281
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S25,-0.0006593465805053711
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S26,-0.004047811031341553
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S27,-0.0028231143951416016
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S28,-0.0029270052909851074
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S29,-0.0030974149703979492
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S30,-0.00024074316024780273
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S31,-0.0016974210739135742
inverted-caret-lavender-left-mint-right-run01,mint,7,6,6.0,7.0,S32,-0.0007148683071136475
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S1,0.020494461059570312
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S2,0.020047783851623535
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S3,-0.00153350830078125
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S4,0.011437952518463135
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S5,0.0020896196365356445
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S6,1.823902130126953e-05
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S7,-0.00032019615173339844
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S8,0.0017924308776855469
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S9,0.003416776657104492
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S10,0.00018471479415893555
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S11,-0.0013425350189208984
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S12,0.001732558012008667
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S13,0.0017336606979370117
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S14,0.0014492273330688477
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S15,-0.00016486644744873047
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S16,0.0005149543285369873
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S17,0.005250394344329834
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S18,0.0023573338985443115
inverted-caret-lavender-left-mint-right-run01,lavender,0,0,0.0,1.0,S19,-0.0011866092681884766
