source,leg,sample_offset,channel,q25,median,q75,session_count,encounter_count
lavender,exit,8,S12,-0.00033877383578907326,0.00013569636004311724,0.0007845248494829453,4,20
lavender,exit,8,S13,-7.039308547973633e-05,0.00030738115310668945,0.0008524044966086363,4,20
lavender,exit,8,S14,-0.00018324702978134155,4.382005759647908e-05,0.0006655041988079364,4,20
lavender,exit,8,S15,-0.0025227178226817737,-0.00012550570748069072,0.0006200508637861772,4,20
lavender,exit,8,S16,-7.099880800618753e-05,3.760258356730145e-05,0.00019411529813494002,4,20
lavender,exit,8,S17,-0.00022338969366891045,0.0010283860293301668,0.001987091132572719,4,20
lavender,exit,8,S18,-0.0004100582816384054,0.0005557768874698215,0.0011387850557054793,4,20
lavender,exit,8,S19,-0.0023734894665804777,-0.0020057504827325993,0.00022644346410577947,4,20
lavender,exit,8,S2,-0.0050026604107448035,-0.0021113157272338867,0.010458897321652144,4,20
lavender,exit,8,S20,-0.000488830077183711,0.00011007274900163952,0.0012349394651559684,4,20
lavender,exit,8,S21,-0.00010339383568082537,0.00020330931459154402,0.000459576264405862,4,20
lavender,exit,8,S22,-0.00030780831972757977,-2.435914107731405e-05,0.00031846838119702466,4,20
lavender,exit,8,S23,-0.0027693510055541992,-0.001478772658806346,0.00014870817011052818,4,20
lavender,exit,8,S24,-0.0008750941072191511,-0.00046097569995456265,0.00014273325602213554,4,20
lavender,exit,8,S25,-0.0002050399780273438,8.171375351722794e-05,0.0005077507760789658,4,20
lavender,exit,8,S26,-0.002868343676839556,-0.0009316802024841309,0.0025921341700431634,4,20
lavender,exit,8,S27,-0.002293846823952415,-0.0005473310297185724,0.00021843476728959456,4,20
lavender,exit,8,S28,-0.0024398534328906566,0.000518447313553248,0.0024987392955356184,4,20
lavender,exit,8,S29,-0.0013816101210457929,0.0008284052213033046,0.0023796023466648207,4,20
lavender,exit,8,S3,-0.0027667464631976504,-0.0006500518683231239,0.0005186037583784622,4,20
lavender,exit,8,S30,-0.00034862214868718933,9.531279404958097e-05,0.0003389255567030474,4,20
lavender,exit,8,S31,-0.0022082700357808696,4.547726024280899e-05,0.0005613704780479531,4,20
lavender,exit,8,S32,-0.000575370602793508,6.794165342282027e-05,0.0002956668535868325,4,20
lavender,exit,8,S4,-0.0017240325609842936,0.0005674404757363465,0.005163550376892091,4,20
lavender,exit,8,S5,-0.0001119375228881836,0.000971718267960982,0.0011822700500488282,4,20
lavender,exit,8,S6,-6.199574896267483e-05,-3.0402953808124253e-05,1.4074643452962243e-05,4,20
lavender,exit,8,S7,-0.0025869987227699976,-0.00043867284601384945,0.00010558330651485553,4,20
lavender,exit,8,S8,-0.00014596964631761824,0.0004790501161055132,0.0011226832866668703,4,20
lavender,exit,8,S9,-0.000916661960738046,-0.00038689374923706066,0.001555493244758019,4,20
lavender,exit,9,S1,-0.010604705129350935,-0.004958788553873697,-0.0014039530898585445,4,20
lavender,exit,9,S10,-7.770061492919921e-05,-2.6220745510525166e-05,0.00012020979608808247,4,20
lavender,exit,9,S11,-0.000899514594635407,0.00048425197601318357,0.0005475174296985972,4,20
lavender,exit,9,S12,-0.0007252402893908614,-0.0001930658306394305,0.00014534095923105872,4,20
lavender,exit,9,S13,-0.0004745396700772374,-5.4946967533656545e-05,0.0002487283764463482,4,20
lavender,exit,9,S14,-0.0005065787148166012,-0.00020289421081542982,0.00015441937880082555,4,20
lavender,exit,9,S15,-0.001063444397666239,0.0003128680315884677,0.0004828554211240826,4,20
lavender,exit,9,S16,-0.00017788928824585755,-3.609061241149907e-05,0.0001066327095031738,4,20
lavender,exit,9,S17,-0.0011769788605826242,2.7083731316900983e-05,0.0015733593549483863,4,20
lavender,exit,9,S18,-0.0007966826488445331,8.070137765672473e-05,0.000483097452105898,4,20
lavender,exit,9,S19,-0.0024172919137137277,0.00025159228931773787,0.0004512179981578479,4,20
lavender,exit,9,S2,-0.009635516575404575,-0.004499038060506179,-0.00024330736410737934,4,20
lavender,exit,9,S20,-0.001014928539077957,-0.0003825028737386073,0.00022571749157375716,4,20
lavender,exit,9,S21,-0.00034439912090053807,4.328303522877905e-06,0.00016780082996074974,4,20
lavender,exit,9,S22,-0.0005033516458102635,-0.00022677580515543632,1.836846573184225e-05,4,20
lavender,exit,9,S23,-0.001646395885583126,0.00011849186637184842,0.0006535269997336648,4,20
lavender,exit,9,S24,-0.0014709234237670898,-0.0008570383756588667,-0.0003382816459193373,4,20
lavender,exit,9,S25,-0.0007162455356482304,-0.00028534597820705827,0.0003069937229156495,4,20
lavender,exit,9,S26,-0.004655585024091933,-0.0018152594566345197,-0.00014670449073868504,4,20
lavender,exit,9,S27,-0.002004177539379566,0.00015935994157887463,0.00036833503029563207,4,20
lavender,exit,9,S28,-0.0030762591919341643,-0.0007849271808351789,0.0015950269169277623,4,20
lavender,exit,9,S29,-0.002142668544472038,-0.00017719609396798307,0.0007852143711513937,4,20
lavender,exit,9,S3,-0.0022282383658669214,0.0001104311509565873,0.00033923351403438654,4,20
lavender,exit,9,S30,-0.00042785297740589493,3.66469224294027e-05,0.0002694818708631728,4,20
lavender,exit,9,S31,-0.00226582180369984,-7.181817835027506e-05,0.000633781606500799,4,20
lavender,exit,9,S32,-0.0007340884827948236,-0.00030265504663640804,0.00013489988115098747,4,20
lavender,exit,9,S4,-0.004350694162505013,-0.0015623172124226887,0.0012690888510810006,4,20
lavender,exit,9,S5,-0.0001361072063446045,0.0004158692482190256,0.0011021567113471756,4,20
lavender,exit,9,S6,-6.766120592753093e-05,-2.9997101851872037e-05,6.359815597534181e-06,4,20
lavender,exit,9,S7,-0.0023293061689897017,7.72847757711039e-05,0.0002328338045062441,4,20
lavender,exit,9,S8,-0.0010667489720629405,2.6275714238484703e-05,0.0010355421991059277,4,20
lavender,exit,9,S9,-0.0018542110919952393,-0.0009282522731357151,5.7466102368903984e-05,4,20
mint,entry,-9,S1,-0.008815664715237087,0.008279807084090228,0.028786417096853253,4,26
mint,entry,-9,S10,-5.2636861801147456e-05,9.675626154546137e-05,0.00022792350500822065,4,26
mint,entry,-9,S11,-0.00011265277862548827,-2.3185289823091954e-05,0.00047065690159797663,4,26
mint,entry,-9,S12,-0.0005509208410214156,0.0005315523298959884,0.0011338740587234495,4,26
mint,entry,-9,S13,-0.0004790501716809395,0.000671649972597758,0.00127870962023735,4,26
mint,entry,-9,S14,-0.00046916405359903975,0.0006326219392201258,0.0010988339781761163,4,26
mint,entry,-9,S15,-0.0015587806701660156,0.00024887174367904663,0.000407117452376928,4,26
mint,entry,-9,S16,-0.00013242593178382288,0.00018931901644146635,0.0004106597043573856,4,26
mint,entry,-9,S17,-0.001500660843319363,0.001746555169423422,0.00528466701507568,4,26
mint,entry,-9,S18,-0.0005270491043726603,0.0008748869101206469,0.0017694844864308832,4,26
mint,entry,-9,S19,-0.002028940440891506,-0.00012125968933105467,0.00017949417754486714,4,26
mint,entry,-9,S2,-0.00832734637790256,0.00881789280818059,0.02604035846889019,4,26
mint,entry,-9,S20,-0.0008340248694786659,0.0012902598828077318,0.002138135954737663,4,26
mint,entry,-9,S21,-0.0002534048424826728,0.0004037585523393419,0.000755195106778826,4,26
mint,entry,-9,S22,-0.0003524104754130046,0.000327245332300663,0.0007422254199073427,4,26
mint,entry,-9,S23,-0.0023992318373460037,-0.002160409322151771,-3.1292438507081908e-06,4,26
mint,entry,-9,S24,-0.0007947815789116752,0.0005039894391619972,0.0017029762268066405,4,26
mint,entry,-9,S25,-0.0005609697765774197,7.251277565956109e-05,0.00144775491207838,4,26
mint,entry,-9,S26,-0.003244071536593967,0.0026769546362069947,0.006454597819935189,4,26
mint,entry,-9,S27,-0.000362849235534668,-0.00022444541637714097,0.00014563836157321925,4,26
mint,entry,-9,S28,-0.0014408696442842484,0.0006072460076747817,0.0041087957528921255,4,26
mint,entry,-9,S29,-0.0014835608311188526,0.0025649600558810782,0.00411844253540039,4,26
mint,entry,-9,S3,-0.0021514415740966795,8.92366681780135e-05,0.00023525953292846674,4,26
mint,entry,-9,S30,-0.0002909973263740539,0.00014225106972914485,0.0005445300004421137,4,26
mint,entry,-9,S31,7.455165569598883e-06,0.0003954768180847168,0.0005219019376314603,4,26
mint,entry,-9,S32,-0.0003822736251048553,5.198059937892844e-05,0.0009560386339823388,4,26
mint,entry,-9,S4,-0.004366227653291491,0.005334138870239258,0.013050974346697325,4,26
mint,entry,-9,S5,-0.0003905031416151258,0.0008610653710532023,0.001982979476451873,4,26
mint,entry,-9,S6,-3.1886356217520575e-05,-1.0600546374917032e-05,1.7252067724863607e-05,4,26
mint,entry,-9,S7,-0.0018617510795593262,0.00018077630263108475,0.00033982594807942707,4,26
mint,entry,-9,S8,-0.0009047100320458412,0.0005604832891433966,0.0019472567364573464,4,26
mint,entry,-9,S9,-0.00139921506245931,0.001458030194044113,0.00360717624425888,4,26
mint,entry,-8,S1,-0.008510311444600424,0.003715693950653077,0.01253217061360677,4,26
mint,entry,-8,S10,-5.6434339947170676e-05,4.905927926301956e-05,0.00019197280590350804,4,26
mint,entry,-8,S11,-0.0019245576113462448,-0.00016235642962985543,0.00027593166109115354,4,26
mint,entry,-8,S12,-0.0006203002399868435,0.00017641182546015402,0.001293795842390794,4,26
mint,entry,-8,S13,-0.000518684917026096,0.00020360696565854813,0.0010921359062194816,4,26
mint,entry,-8,S14,-0.0005027982923719619,0.00019114375948072322,0.0008318722248077386,4,26
mint,entry,-8,S15,-0.0005978047847747804,-0.0001483820378780365,0.0002492666244506834,4,26
mint,entry,-8,S16,-0.00019185206828973233,0.00011474977840076795,0.00031155898020817664,4,26
mint,entry,-8,S17,-0.001879617902967665,0.0018175188452005393,0.003903537530165452,4,26
mint,entry,-8,S18,-0.0006686296218480819,0.0005159024149179459,0.0016085322086627656,4,26
mint,entry,-8,S19,-0.00011663588266524054,0.0002305474314656291,0.00027846495310465496,4,26
mint,entry,-8,S2,-0.008441605934729942,0.003419764339923859,0.01257137854894002,4,26
mint,entry,-8,S20,-0.0010475423600938586,0.0004962816105022299,0.0016001462936401359,4,26
mint,entry,-8,S21,-0.0003690780737461188,0.00018430881566934652,0.0006788304218879111,4,26
mint,entry,-8,S22,-0.00045075019200642907,0.00017791569649756373,0.00045877695083618153,4,26
mint,entry,-8,S23,-3.679593404134102e-05,0.0003511255437677557,0.0004638861387203901,4,26
mint,entry,-8,S24,-0.0010415448082817926,0.00041586160659790066,0.000752733303950383,4,26
mint,entry,-8,S25,-0.0007768170908093452,-1.8189350763957605e-05,0.0012082265483008478,4,26
mint,entry,-8,S26,-0.0039146449830796985,0.0012186532253985638,0.004067122936248779,4,26
mint,entry,-8,S27,-7.734848902775691e-05,0.00023339344904972956,0.000351107120513916,4,26
mint,entry,-8,S28,-0.0028100609779357914,0.0006178806698511499,0.004021264039553127,4,26
mint,entry,-8,S29,-0.0020569672951331504,0.0012876762376798617,0.0037676371060884916,4,26
mint,entry,-8,S3,-0.00015686108515812822,0.00022727251052856445,0.0003665263836200421,4,26
mint,entry,-8,S30,-0.0002888308631049261,0.00010851522286732987,0.0004087567329406738,4,26
mint,entry,-8,S31,-0.0003439746536574996,0.00010948914747971756,0.0003086328506469723,4,26
mint,entry,-8,S32,-0.0005529324213663737,7.864584525426178e-05,0.0008265528413984502,4,26
mint,entry,-8,S4,-0.004225211673312717,0.0024618469178676605,0.008134797903207631,4,26
mint,entry,-8,S5,-0.000430856810675727,0.000533548685220572,0.001682703311626727,4,26
mint,entry,-8,S6,-2.4740894635518337e-05,-6.143003702163696e-06,2.7749439080556234e-05,4,26
mint,entry,-8,S7,-0.0007898330688476553,0.00015520716046953534,0.0003586582370571323,4,26
mint,entry,-8,S8,-0.0013850828011830647,0.0003652109040154352,0.0017972450989943275,4,26
mint,entry,-8,S9,-0.001425329844156901,0.0008412202199300136,0.0019701719284057613,4,26
mint,entry,-7,S1,-0.010221815109252928,0.00011128849453396496,0.008471025453580841,4,26
mint,entry,-7,S10,-5.978014734056261e-05,4.945322871208192e-05,0.00013687780925205768,4,26
mint,entry,-7,S11,-0.000518050560584435,-0.00014991798098125143,0.0003536297724797174,4,26
mint,entry,-7,S12,-0.0007988145718207726,8.689505713326771e-05,0.0006675332576244856,4,26
mint,entry,-7,S13,-0.0007147497600979275,8.528383951338656e-05,0.000856386698209322,4,26
mint,entry,-7,S14,-0.0006065090497334798,9.578182583763555e-05,0.0004294218716921502,4,26
mint,entry,-7,S15,-0.001319050788879394,0.00012989714741706862,0.0002553913143131283,4,26
mint,entry,-7,S16,-0.00021888448132408988,2.159178256988509e-05,0.0002526186979733978,4,26
mint,entry,-7,S17,-0.0025331868065728083,0.0012763384729623795,0.0026161037958585295,4,26
mint,entry,-7,S18,-0.0009462344340789012,0.00017773395492917232,0.001244865930997408,4,26
mint,entry,-7,S19,-0.0020523621485783504,-2.6146570841470857e-05,0.00027527544233534073,4,26
mint,entry,-7,S2,-0.010318793190850151,0.0020369158850775827,0.007972472197525985,4,26
mint,entry,-7,S20,-0.0012989441553751628,0.00020524812123132294,0.0010346157567484389,4,26
mint,entry,-7,S21,-0.00044959750440385607,9.363132809836586e-06,0.000473971550281231,4,26
mint,entry,-7,S22,-0.0005201531781090631,0.00011305510997772218,0.00047842897735275584,4,26
mint,entry,-7,S23,-0.0020083870206560406,2.2910535335540778e-05,0.00027265435173397885,4,26
mint,entry,-7,S24,-0.0013723082012600369,-0.0002649810579087998,0.0010506848355273247,4,26
mint,entry,-7,S25,-0.0010528319921248998,0.00022823611895243329,0.0007514311717106745,4,26
mint,entry,-7,S26,-0.0045381692739633415,0.0007229348023732522,0.003381908886016358,4,26
mint,entry,-7,S27,-0.0006948550542195638,-0.00016416036165677574,0.00020862459302782175,4,26
mint,entry,-7,S28,-0.0030094120237562387,0.00026171902815500783,0.0028340892186240543,4,26
mint,entry,-7,S29,-0.0026300913248306665,-8.608992137606303e-05,0.0029287129848987042,4,26
mint,entry,-7,S3,-0.00198409607360413,0.00010464741633488581,0.00030347279139927445,4,26
mint,entry,-7,S30,-0.0003548756478324768,4.857530196507771e-05,0.00029737215775709863,4,26
mint,entry,-7,S31,-0.0005761384963989257,8.316524326801303e-05,0.00031000562012195555,4,26
mint,entry,-7,S32,-0.0007239952683448792,0.00012527902921040867,0.0007315703800746372,4,26
mint,entry,-7,S4,-0.005580539835823906,0.0010616996931651344,0.00356200524977037,4,26
mint,entry,-7,S5,-0.0009862918120164138,0.0004230567387172166,0.001523745365631886,4,26
mint,entry,-7,S6,-3.149230328817216e-05,-7.204367564274714e-06,2.2105872631072998e-05,4,26
mint,entry,-7,S7,-0.0022691620720757377,1.1389072124774681e-05,0.00010318756103515625,4,26
mint,entry,-7,S8,-0.001278403259458995,0.00031072894732157353,0.0014727427409245417,4,26
mint,entry,-7,S9,-0.0018758455912272136,0.0002764198515150288,0.001214099930716561,4,26
mint,entry,-6,S1,-0.012784290313720702,-0.003514575958251953,0.01019778951898321,4,26
mint,entry,-6,S10,-0.0001039694517086714,1.4700256027541788e-05,0.00010780646250798152,4,26
mint,entry,-6,S11,-0.0009224244526454358,0.0002254339364858774,0.00039062613532656694,4,26
mint,entry,-6,S12,-0.0010696186469151424,4.390378793080673e-05,0.0008914637398886511,4,26
mint,entry,-6,S13,-0.0009743107689751519,-9.795029958089114e-06,0.0008669052368555309,4,26
mint,entry,-6,S14,-0.0008856796301328219,-5.557636419931991e-05,0.0007491432703458348,4,26
mint,entry,-6,S15,-0.0019276210894951453,-1.3508857824863558e-05,0.0003054539362589495,4,26
mint,entry,-6,S16,-0.0002927243709564209,1.4086564381917386e-05,0.00027634369002448175,4,26
mint,entry,-6,S17,-0.003016821543375651,0.00028781663803827335,0.0023194501450011775,4,26
mint,entry,-6,S18,-0.0012500331952021672,0.00010893411106533478,0.0013005634148915604,4,26
mint,entry,-6,S19,-0.0025685590410989426,0.00017306865789951434,0.0003238291967482794,4,26
mint,entry,-6,S2,-0.012324333190917967,-0.0023974577585856105,0.009726806120439009,4,26
mint,entry,-6,S20,-0.0017265333069695367,-3.0438105265299165e-05,0.001411217075961453,4,26
mint,entry,-6,S21,-0.000582577632023738,2.1254022916158022e-05,0.0005795384620453092,4,26
mint,entry,-6,S22,-0.0006794705986976624,-7.01993703842162e-05,0.00045509188325255066,4,26
mint,entry,-6,S23,-0.0007845638515232322,4.012811751592729e-05,0.0005003554480416429,4,26
mint,entry,-6,S24,-0.0015998482704162598,-0.00020780165990193642,0.000847852313435161,4,26
mint,entry,-6,S25,-0.0012340943018595376,3.4372011820477474e-06,0.0008743178276788616,4,26
mint,entry,-6,S26,-0.005144965080987839,-0.0005698700745900438,0.00415380768008999,4,26
mint,entry,-6,S27,-0.00026642084121704097,0.00014893151819705966,0.0004224257591443184,4,26
mint,entry,-6,S28,-0.0036305983861287436,9.840726852416957e-05,0.0030287447429838605,4,26
mint,entry,-6,S29,-0.0032864002081064076,0.0001332263151804604,0.003138643878323215,4,26
mint,entry,-6,S3,-0.00023651123046874986,0.00015066540430462555,0.00032345453898111976,4,26
mint,entry,-6,S30,-0.0004365680709717765,7.23401705423991e-05,0.00031291093581762056,4,26
mint,entry,-6,S31,-0.00012521560375507051,0.00010418229632907444,0.00032696857319011545,4,26
mint,entry,-6,S32,-0.0008370925982793171,2.2863348325093708e-05,0.0006596606511336104,4,26
mint,entry,-6,S4,-0.006386036139268142,-0.0001248021920522044,0.005494002695683833,4,26
mint,entry,-6,S5,-0.0011362781127293904,0.00012446017492385197,0.0012868850950210813,4,26
mint,entry,-6,S6,-4.485389217734337e-05,-2.3236870765686037e-05,1.1846423149108802e-06,4,26
mint,entry,-6,S7,0.00010752677917480478,0.00046817840091765875,0.000522991967579675,4,26
mint,entry,-6,S8,-0.0015423912850637276,0.0002554929445660307,0.0011802410322522359,4,26
mint,entry,-6,S9,-0.0021459341049194333,-0.0002835167778862844,0.001505774217885691,4,26
mint,entry,-5,S1,-0.015662622451782227,0.00076715151468914,0.005687832832336425,4,26
mint,entry,-5,S10,-9.18851958380805e-05,-2.3990869522094747e-05,9.182095527648908e-05,4,26
mint,entry,-5,S11,-0.0026043374091386795,-0.0024511153881366437,0.0002918602928282718,4,26
mint,entry,-5,S12,-0.0012808879216512044,-0.00011266271273295039,0.0008065799872080484,4,26
mint,entry,-5,S13,-0.0011127909024556478,-0.00022849440574645926,0.000785142656356569,4,26
mint,entry,-5,S14,-0.0010277867317199706,-0.00016564627488453967,0.0005159141525389661,4,26
mint,entry,-5,S15,-0.0026666522026062007,-0.0018488627213698167,0.00011780526902940483,4,26
mint,entry,-5,S16,-0.00035889943440755207,-3.1749407450357976e-05,0.00022497394728282144,4,26
mint,entry,-5,S17,-0.0031999103606693328,-0.0003155966599782307,0.0021109564321024434,4,26
mint,entry,-5,S18,-0.0014731271399392022,-0.00014614065488179504,0.0011037427645463204,4,26
mint,entry,-5,S19,-0.0024574915568033855,-6.146695878770606e-05,0.00024381516471741688,4,26
mint,entry,-5,S2,-0.01488945484161377,0.0010019938151041778,0.006064536688211081,4,26
mint,entry,-5,S20,-0.0020332256952921546,-0.00033466021219888934,0.0011841077653188554,4,26
mint,entry,-5,S21,-0.000687051150533888,-0.0001226911942164101,0.00045853623977074243,4,26
mint,entry,-5,S22,-0.0007519423961639404,2.54313151041721e-06,0.00037633577982584636,4,26
mint,entry,-5,S23,-0.0022504236549139023,-0.0013387863452617933,0.00014722347259521295,4,26
mint,entry,-5,S24,-0.0016755223274230956,8.224211041889614e-05,0.0006353530618879531,4,26
mint,entry,-5,S25,-0.0013110697269439696,-0.000150263309478759,0.0008806506792704259,4,26
mint,entry,-5,S26,-0.006147694587707519,-0.0009948710600534982,0.0026736076061542216,4,26
mint,entry,-5,S27,-0.0006954303154578562,-0.00010677484365609978,0.00011871941387653347,4,26
mint,entry,-5,S28,-0.003589102200099399,-8.427103360493911e-05,0.0029249160717695188,4,26
mint,entry,-5,S29,-0.003898036174285106,-0.0004170238971710202,0.002615465567662165,4,26
mint,entry,-5,S3,-0.002111715036672312,-0.00012592474619547522,0.00019605343158428482,4,26
mint,entry,-5,S30,-0.00047129014181712306,-1.0199016994900164e-05,0.0003364682197570801,4,26
mint,entry,-5,S31,-0.0022817513881585537,-1.4310791378929492e-05,0.00037398705115685094,4,26
mint,entry,-5,S32,-0.0009276941418647765,-0.00011614958445231082,0.0006025146215389936,4,26
mint,entry,-5,S4,-0.007468140125274658,-0.0013269186019897357,0.004242413527482039,4,26
mint,entry,-5,S5,-0.0014084825913111367,-4.945198694864902e-05,0.0012423130182119516,4,26
mint,entry,-5,S6,-3.949493642837282e-05,-2.2049993276596063e-05,7.2034696737925155e-06,4,26
mint,entry,-5,S7,-0.0018773873647054031,-0.0006553729375203443,0.00016224914126925996,4,26
mint,entry,-5,S8,-0.0017632747453356539,5.578001340230316e-05,0.0012767803974640674,4,26
mint,entry,-5,S9,-0.0024535655975341797,9.472171465556051e-05,0.0010149678983888426,4,26
mint,entry,-4,S1,-0.014804244041442871,-0.0018556799207414844,0.004572534561157225,4,26
mint,entry,-4,S10,-0.00012308359146118164,-3.823496046520411e-05,9.584426879882804e-05,4,26
mint,entry,-4,S11,-0.002317922455923898,0.00022914693072125628,0.00037464433246188695,4,26
mint,entry,-4,S12,-0.0013481636842091879,-0.00026491284370422266,0.0006372424272390511,4,26
mint,entry,-4,S13,-0.0011822091208563911,-0.00010217229525248149,0.0006662209828694657,4,26
mint,entry,-4,S14,-0.0010081092516581215,8.702183526659807e-05,0.0004718915010109926,4,26
mint,entry,-4,S15,-0.00013287862141927084,0.000245809555053711,0.0003800282111534705,4,26
mint,entry,-4,S16,-0.0003852168718973795,-4.006922245025602e-05,0.00017954049966274163,4,26
mint,entry,-4,S17,-0.003501267616565411,-0.0007521410783131878,0.0017142020739041842,4,26
mint,entry,-4,S18,-0.0014915562338299222,-0.00039024154345194544,0.0008785724639892577,4,26
mint,entry,-4,S19,-0.0002931526729038782,0.00020066362160902775,0.0004162274874173678,4,26
mint,entry,-4,S2,-0.01469588279724121,-0.0011696228905329572,0.00486922630896935,4,26
mint,entry,-4,S20,-0.0020293646388583712,4.6511491139729854e-05,0.0008999521915729228,4,26
mint,entry,-4,S21,-0.0007513042953279283,-4.8051277796427366e-05,0.00037626272592789086,4,26
mint,entry,-4,S22,-0.0007482647895812988,7.918902805876879e-07,0.00026987592379252114,4,26
mint,entry,-4,S23,-0.0003073949080247144,8.52681696414948e-05,0.00040566176176071156,4,26
mint,entry,-4,S24,-0.0015740752220153806,-0.00029297007454766143,0.0003208716710408528,4,26
mint,entry,-4,S25,-0.0012354618973202175,3.269267460656547e-05,0.00045668416553073393,4,26
mint,entry,-4,S26,-0.006247341632843018,-0.00020693975781637135,0.001788473129272461,4,26
mint,entry,-4,S27,-0.0002026955286661783,0.0002834626606532506,0.00037418878995455225,4,26
mint,entry,-4,S28,-0.004048782681661938,-0.00033953454759385747,0.002600413102370042,4,26
mint,entry,-4,S29,-0.004045372131543282,-0.0003518064816792791,0.0019452480169442983,4,26
mint,entry,-4,S3,-0.0025837042975047275,3.057718276977542e-05,0.0004517464410691033,4,26
mint,entry,-4,S30,-0.0005095515932355607,-5.944951986655206e-05,0.0002933138456100072,4,26
mint,entry,-4,S31,-0.0018258560448884962,0.0003273506013173906,0.0005217492580413818,4,26
mint,entry,-4,S32,-0.0009183684984842936,-0.0001456489165623979,0.00043689837822547326,4,26
mint,entry,-4,S4,-0.008093786239624022,0.0003900821246798113,0.00353015844638531,4,26
mint,entry,-4,S5,-0.0015722264846165972,-0.00028135379155476783,0.0012548764546712237,4,26
mint,entry,-4,S6,-4.658668469160031e-05,-2.6081999142964673e-05,1.005083322525024e-05,4,26
mint,entry,-4,S7,-0.0018200278282165525,0.00030726478213355656,0.00048383799466219813,4,26
mint,entry,-4,S8,-0.0018976538900345086,-0.00023367007573445628,0.001338540590726412,4,26
mint,entry,-4,S9,-0.0025358319282531737,-8.832032863910361e-05,0.0008033605722280648,4,26
mint,entry,-3,S1,-0.014724898338317869,-0.007111202925443649,-4.5156478881841055e-05,4,26
mint,entry,-3,S10,-0.00011989521601843458,-3.869831562042236e-05,7.252509777362526e-05,4,26
mint,entry,-3,S11,-0.00019639730453491173,0.00018127570076594335,0.0004779312345716688,4,26
mint,entry,-3,S12,-0.0013760156101650662,-9.315709273020423e-05,0.00031997607304499695,4,26
mint,entry,-3,S13,-0.001229262351989746,-0.00011245409647623674,0.00032949447631835927,4,26
mint,entry,-3,S14,-0.0010017938084072536,-0.00013919765987093467,0.00019272015644953801,4,26
mint,entry,-3,S15,-0.0020344522264268664,-3.829598426818772e-05,0.0003904799620310465,4,26
mint,entry,-3,S16,-0.0003708816236919827,7.5816162048824265e-06,0.00011228598081148585,4,26
mint,entry,-3,S17,-0.003946651352776422,2.237161000569745e-05,0.0010631121121920072,4,26
mint,entry,-3,S18,-0.0016359107361899482,-9.286900361378971e-05,0.0005445778369903564,4,26
mint,entry,-3,S19,-0.001985490322113037,1.7894842685797324e-05,0.00041085481643676725,4,26
mint,entry,-3,S2,-0.014454483985900875,-0.0053469333797693235,0.000406324863433838,4,26
mint,entry,-3,S20,-0.0021459473503960503,-0.00012907149299742676,0.00036671161651611326,4,26
mint,entry,-3,S21,-0.0007926262087292142,-3.277167441352959e-05,0.00020800630251566568,4,26
mint,entry,-3,S22,-0.0008030335108439126,-0.00023735486544095542,5.144797838651216e-05,4,26
mint,entry,-3,S23,-0.0020726919174194336,1.4049666268485033e-05,0.00036243535578250885,4,26
mint,entry,-3,S24,-0.0016713857650756832,-0.0009034564718604088,-0.0002056459585825606,4,26
mint,entry,-3,S25,-0.0013031529055701362,-0.000267758255913144,0.0003589666078961084,4,26
mint,entry,-3,S26,-0.0066675066947937,-0.0018361189982274183,-9.856774256779586e-05,4,26
mint,entry,-3,S27,-0.0010308519242301806,-6.65138929318159e-05,0.00016134977340698242,4,26
mint,entry,-3,S28,-0.004239631077599904,-0.0008478524192931154,0.0016576051712036133,4,26
mint,entry,-3,S29,-0.004433663074786847,-3.9597352345784446e-05,0.000974583625793457,4,26
mint,entry,-3,S3,-0.0021756216883659363,0.00010997530013795891,0.00033911374899057235,4,26
mint,entry,-3,S30,-0.0005013857569013323,-8.403032253950053e-05,0.0002146118726485814,4,26
mint,entry,-3,S31,-0.0009989606009589294,0.0002945203047532302,0.0004759775267706977,4,26
mint,entry,-3,S32,-0.0010085503260294597,-0.00027419461144341333,0.0001638174057006836,4,26
mint,entry,-3,S4,-0.008208596706390379,-0.0014571358287145202,0.0013837465873131384,4,26
mint,entry,-3,S5,-0.0014954805374145503,-2.745787302652985e-05,0.001030940887255546,4,26
mint,entry,-3,S6,-5.3231086995866564e-05,-2.1673620693267302e-05,5.7732065518697095e-06,4,26
mint,entry,-3,S7,-0.002226286464267307,7.793638441297759e-05,0.0003444126674107139,4,26
mint,entry,-3,S8,-0.0020441848134237616,-0.0002880408650352838,0.0010783460405137803,4,26
mint,entry,-3,S9,-0.0025479078292846673,-0.0008863135651274993,0.00011515984168419469,4,26
mint,entry,-2,S1,-0.01635291576385498,-0.010020698819841654,-0.005188345909118654,4,26
mint,entry,-2,S10,-0.00015819072723388672,-6.0088001191616065e-05,5.6473108438345095e-05,4,26
mint,entry,-2,S11,-0.0002249815525152744,0.0002751503235254533,0.00045185486475626634,4,26
mint,entry,-2,S12,-0.001492003599802653,-0.00039083932663177255,3.5340969379131837e-06,4,26
mint,entry,-2,S13,-0.0013523340225219727,-0.00042912843344094804,-2.0384788513183594e-05,4,26
mint,entry,-2,S14,-0.0011654178301493325,-0.00044051875601281614,-6.327231725056955e-05,4,26
mint,entry,-2,S15,-0.0005021654069423676,0.00011017918586730967,0.0003218200656917545,4,26
mint,entry,-2,S16,-0.000393992993566725,-6.916354864071562e-05,1.2893860156719512e-05,4,26
